image_names,cell_type,xmin,xmax,ymin,ymax
GREEN_DATA (753).jpg,Unripe,686,825,292,417
GREEN_DATA (216).jpg,Unripe,307,561,5,145
BLACK_DATA (595).jpg,Rotten,74,469,389,639
GREEN_DATA (219).jpg,Unripe,469,600,263,358
BLACK_DATA (729).jpg,Rotten,368,528,413,531
GREEN_DATA (20).jpg,Unripe,237,569,267,632
BLACK_DATA (548).jpg,Rotten,382,688,195,561
GREEN_DATA (201).jpg,Unripe,746,901,402,569
GREEN_DATA (40).jpg,Unripe,109,404,129,434
GREEN_DATA (475).jpg,Unripe,714,969,177,407
GREEN_DATA (807).jpg,Unripe,397,614,342,526
GREEN_DATA (625).jpg,Unripe,199,377,139,327
RED_DATA (630).jpg,Ripe,892,1157,275,600
GREEN_DATA (610).jpg,Unripe,22,319,495,732
BLACK_DATA (629).jpg,Rotten,356,477,474,641
BLACK_DATA (535).jpg,Rotten,12,179,332,527
GREEN_DATA (861).jpg,Unripe,372,629,7,87
RED_DATA (459).jpg,Ripe,202,607,683,991
BLACK_DATA (569).jpg,Rotten,752,823,165,216
BLACK_DATA (491).jpg,Rotten,821,901,407,472
GREEN_DATA (866).jpg,Unripe,581,789,137,322
RED_DATA (620).jpg,Ripe,937,1322,322,700
GREEN_DATA (882).jpg,Ripe,307,462,184,362
RED_DATA (281).jpg,Ripe,107,442,15,182
RED_DATA (117).jpg,Ripe,347,639,255,522
BLACK_DATA (826).jpg,Rotten,371,476,287,393
BLACK_DATA (79).jpg,Rotten,278,470,428,576
GREEN_DATA (577).jpg,Unripe,284,438,202,342
RED_DATA (484).jpg,Ripe,782,970,170,382
BLACK_DATA (222).jpg,Rotten,402,463,285,342
GREEN_DATA (849).jpg,Unripe,829,1019,0,124
BLACK_DATA (245).jpg,Rotten,535,649,349,444
BLACK_DATA (61).jpg,Rotten,0,242,22,282
GREEN_DATA (281).jpg,Unripe,454,566,360,485
RED_DATA (417).jpg,Ripe,902,1184,292,612
GREEN_DATA (431).jpg,Unripe,283,382,403,493
GREEN_DATA (366).jpg,Unripe,354,637,317,634
GREEN_DATA (37).jpg,Unripe,440,563,286,410
GREEN_DATA (356).jpg,Unripe,576,671,367,475
GREEN_DATA (512).jpg,Unripe,737,818,429,522
BLACK_DATA (40).jpg,Rotten,462,586,2,62
BLACK_DATA (674).jpg,Rotten,569,661,523,615
GREEN_DATA (704).jpg,Unripe,474,766,197,486
RED_DATA (614).jpg,Ripe,300,830,345,850
GREEN_DATA (488).jpg,Unripe,132,247,504,621
RED_DATA (714).jpg,Ripe,722,1202,554,968
BLACK_DATA (12).jpg,Rotten,0,619,120,678
BLACK_DATA (229).jpg,Rotten,72,419,155,510
RED_DATA (479).jpg,Ripe,567,792,280,558
GREEN_DATA (275).jpg,Unripe,432,689,157,427
RED_DATA (313).jpg,Ripe,834,972,569,715
RED_DATA (617).jpg,Ripe,1017,1269,387,723
RED_DATA (390).jpg,Ripe,144,440,352,647
BLACK_DATA (475).jpg,Rotten,544,591,375,419
RED_DATA (814).jpg,Ripe,137,787,297,866
BLACK_DATA (144).jpg,Rotten,491,638,312,538
BLACK_DATA (831).jpg,Rotten,139,349,529,784
GREEN_DATA (158).jpg,Ripe,257,726,135,582
RED_DATA (972).jpg,Ripe,120,755,217,919
GREEN_DATA (384).jpg,Unripe,455,650,369,549
GREEN_DATA (743).jpg,Unripe,389,527,177,319
GREEN_DATA (863).jpg,Unripe,502,864,200,570
BLACK_DATA (549).jpg,Rotten,473,523,309,357
RED_DATA (165).jpg,Unripe,34,372,320,642
GREEN_DATA (25).jpg,Ripe,490,546,295,364
GREEN_DATA (191).jpg,Ripe,474,739,194,464
GREEN_DATA (344).jpg,Ripe,805,880,121,202
RED_DATA (336).jpg,Ripe,774,866,625,720
GREEN_DATA (779).jpg,Unripe,489,739,394,624
BLACK_DATA (138).jpg,Rotten,234,397,328,477
GREEN_DATA (718).jpg,Unripe,335,538,193,424
RED_DATA (824).jpg,Ripe,574,906,330,682
GREEN_DATA (189).jpg,Unripe,250,315,784,849
GREEN_DATA (5).jpg,Ripe,447,859,254,607
RED_DATA (601).jpg,Ripe,564,838,575,1071
GREEN_DATA (15).jpg,Unripe,665,762,502,602
RED_DATA (654).jpg,Ripe,1158,1359,70,240
RED_DATA (758).jpg,Ripe,520,970,322,805
BLACK_DATA (773).jpg,Rotten,501,624,417,541
GREEN_DATA (664).jpg,Unripe,219,484,252,527
GREEN_DATA (257).jpg,Unripe,542,663,270,411
BLACK_DATA (101).jpg,Rotten,690,762,168,237
BLACK_DATA (469).jpg,Rotten,574,820,131,601
RED_DATA (355).jpg,Ripe,332,704,477,755
BLACK_DATA (713).jpg,Rotten,277,333,579,644
RED_DATA (279).jpg,Ripe,470,754,465,673
GREEN_DATA (371).jpg,Unripe,514,659,390,541
GREEN_DATA (436).jpg,Unripe,534,764,195,425
BLACK_DATA (558).jpg,Rotten,706,797,528,640
RED_DATA (543).jpg,Ripe,747,1219,172,639
BLACK_DATA (48).jpg,Rotten,762,969,265,410
GREEN_DATA (402).jpg,Ripe,187,399,172,389
RED_DATA (738).jpg,Ripe,107,871,147,884
GREEN_DATA (848).jpg,Unripe,272,487,175,362
BLACK_DATA (749).jpg,Rotten,490,579,173,256
GREEN_DATA (907).jpg,Ripe,274,554,374,639
GREEN_DATA (417).jpg,Unripe,359,644,219,424
BLACK_DATA (28).jpg,Rotten,52,531,102,577
BLACK_DATA (45).jpg,Rotten,160,250,390,456
RED_DATA (237).jpg,Ripe,357,507,369,539
BLACK_DATA (115).jpg,Rotten,794,1024,554,674
BLACK_DATA (137).jpg,Rotten,164,355,18,182
GREEN_DATA (567).jpg,Unripe,305,597,322,512
GREEN_DATA (509).jpg,Unripe,696,914,22,304
GREEN_DATA (100).jpg,Unripe,184,449,202,495
BLACK_DATA (38).jpg,Rotten,421,614,395,554
BLACK_DATA (183).jpg,Rotten,544,839,222,494
RED_DATA (689).jpg,Ripe,462,937,700,1105
BLACK_DATA (40).jpg,Rotten,603,736,145,275
BLACK_DATA (727).jpg,Rotten,455,511,438,486
GREEN_DATA (258).jpg,Unripe,473,543,236,311
RED_DATA (533).jpg,Ripe,95,457,909,1257
GREEN_DATA (867).jpg,Unripe,484,661,62,262
RED_DATA (851).jpg,Ripe,135,905,127,855
GREEN_DATA (555).jpg,Unripe,72,295,507,734
GREEN_DATA (888).jpg,Unripe,861,1022,99,258
BLACK_DATA (570).jpg,Rotten,177,284,546,646
GREEN_DATA (553).jpg,Unripe,82,372,257,512
RED_DATA (932).jpg,Ripe,157,861,162,871
GREEN_DATA (529).jpg,Unripe,522,615,25,109
GREEN_DATA (839).jpg,Unripe,752,965,419,636
RED_DATA (436).jpg,Ripe,512,1036,197,652
RED_DATA (610).jpg,Ripe,255,577,675,1007
GREEN_DATA (302).jpg,Unripe,170,329,507,660
GREEN_DATA (30).jpg,Unripe,637,712,217,284
RED_DATA (99).jpg,Ripe,389,611,182,417
RED_DATA (734).jpg,Ripe,762,1294,397,942
BLACK_DATA (335).jpg,Rotten,188,461,141,419
GREEN_DATA (431).jpg,Unripe,667,788,178,313
GREEN_DATA (753).jpg,Unripe,820,942,525,629
RED_DATA (617).jpg,Ripe,705,997,513,830
RED_DATA (507).jpg,Ripe,207,654,167,545
RED_DATA (689).jpg,Ripe,645,1152,145,585
BLACK_DATA (859).jpg,Rotten,271,406,365,479
RED_DATA (710).jpg,Ripe,224,602,457,853
GREEN_DATA (349).jpg,Unripe,457,554,269,382
GREEN_DATA (579).jpg,Ripe,439,724,249,559
GREEN_DATA (572).jpg,Unripe,781,966,332,484
RED_DATA (351).jpg,Ripe,267,576,225,487
BLACK_DATA (699).jpg,Rotten,116,470,352,638
GREEN_DATA (142).jpg,Ripe,791,876,417,479
RED_DATA (491).jpg,Ripe,197,440,282,505
GREEN_DATA (598).jpg,Unripe,252,459,72,264
GREEN_DATA (107).jpg,Ripe,451,661,614,874
BLACK_DATA (672).jpg,Rotten,549,608,165,226
BLACK_DATA (636).jpg,Rotten,504,567,544,622
GREEN_DATA (340).jpg,Ripe,634,729,119,239
BLACK_DATA (102).jpg,Rotten,519,610,346,407
GREEN_DATA (316).jpg,Unripe,216,360,665,826
BLACK_DATA (518).jpg,Rotten,537,688,27,178
BLACK_DATA (681).jpg,Rotten,269,400,386,507
BLACK_DATA (749).jpg,Rotten,744,840,533,624
BLACK_DATA (826).jpg,Rotten,527,627,477,595
BLACK_DATA (566).jpg,Rotten,89,245,28,198
GREEN_DATA (897).jpg,Ripe,172,359,227,427
BLACK_DATA (491).jpg,Rotten,401,500,427,508
GREEN_DATA (115).jpg,Unripe,501,633,151,281
RED_DATA (407).jpg,Ripe,1017,1404,330,713
BLACK_DATA (29).jpg,Rotten,481,658,415,594
RED_DATA (909).jpg,Ripe,499,851,330,650
GREEN_DATA (668).jpg,Unripe,312,657,324,581
RED_DATA (329).jpg,Ripe,4,169,328,555
BLACK_DATA (296).jpg,Rotten,134,398,369,574
GREEN_DATA (63).jpg,Unripe,521,929,97,494
RED_DATA (489).jpg,Ripe,822,1032,277,523
GREEN_DATA (184).jpg,Unripe,152,498,529,789
GREEN_DATA (662).jpg,Unripe,373,495,247,381
RED_DATA (173).jpg,Unripe,736,840,847,955
RED_DATA (499).jpg,Ripe,600,837,647,879
BLACK_DATA (417).jpg,Rotten,549,929,347,669
RED_DATA (347).jpg,Ripe,514,676,519,677
GREEN_DATA (687).jpg,Unripe,257,409,427,586
BLACK_DATA (792).jpg,Rotten,93,264,27,201
GREEN_DATA (58).jpg,Ripe,462,626,402,610
GREEN_DATA (29).jpg,Ripe,584,814,164,369
GREEN_DATA (630).jpg,Unripe,407,601,140,353
GREEN_DATA (561).jpg,Unripe,385,580,452,626
BLACK_DATA (98).jpg,Rotten,295,368,141,209
BLACK_DATA (653).jpg,Rotten,63,633,256,786
RED_DATA (699).jpg,Ripe,779,1134,430,827
BLACK_DATA (517).jpg,Rotten,434,508,308,394
GREEN_DATA (66).jpg,Rotten,711,973,463,724
GREEN_DATA (728).jpg,Unripe,352,582,294,532
RED_DATA (778).jpg,Ripe,129,896,142,884
GREEN_DATA (742).jpg,Ripe,329,659,220,530
GREEN_DATA (708).jpg,Unripe,711,964,282,510
BLACK_DATA (828).jpg,Rotten,277,327,427,472
GREEN_DATA (732).jpg,Unripe,399,560,270,448
GREEN_DATA (432).jpg,Unripe,450,522,441,502
RED_DATA (492).jpg,Ripe,457,729,375,625
BLACK_DATA (821).jpg,Rotten,277,303,500,526
GREEN_DATA (772).jpg,Unripe,187,474,130,417
BLACK_DATA (101).jpg,Rotten,171,252,213,287
GREEN_DATA (357).jpg,Unripe,184,372,322,497
RED_DATA (650).jpg,Ripe,605,868,95,465
BLACK_DATA (385).jpg,Rotten,4,569,239,654
RED_DATA (530).jpg,Ripe,857,1282,117,552
GREEN_DATA (26).jpg,Ripe,365,447,429,500
BLACK_DATA (850).jpg,Rotten,529,591,208,266
GREEN_DATA (230).jpg,Unripe,348,444,678,789
RED_DATA (138).jpg,Ripe,516,771,149,394
RED_DATA (864).jpg,Ripe,187,829,154,806
GREEN_DATA (491).jpg,Unripe,665,816,336,496
GREEN_DATA (896).jpg,Unripe,377,711,117,389
BLACK_DATA (260).jpg,Rotten,429,541,200,285
RED_DATA (712).jpg,Ripe,679,889,392,628
BLACK_DATA (97).jpg,Rotten,180,262,689,744
GREEN_DATA (854).jpg,Unripe,522,689,414,564
GREEN_DATA (44).jpg,Unripe,318,407,433,523
GREEN_DATA (394).jpg,Unripe,67,434,154,452
RED_DATA (559).jpg,Ripe,135,365,42,259
GREEN_DATA (512).jpg,Unripe,285,357,361,451
GREEN_DATA (120).jpg,Ripe,513,566,387,434
GREEN_DATA (10).jpg,Unripe,239,864,2114,2687
GREEN_DATA (529).jpg,Unripe,745,834,307,388
GREEN_DATA (803).jpg,Unripe,344,554,671,871
GREEN_DATA (559).jpg,Unripe,239,404,207,356
GREEN_DATA (7).jpg,Unripe,586,801,287,495
GREEN_DATA (531).jpg,Unripe,353,405,236,289
RED_DATA (927).jpg,Ripe,137,819,90,768
GREEN_DATA (102).jpg,Unripe,186,391,278,467
RED_DATA (965).jpg,Ripe,114,869,92,825
RED_DATA (489).jpg,Ripe,846,1081,500,701
RED_DATA (397).jpg,Ripe,169,537,487,943
GREEN_DATA (332).jpg,Unripe,227,526,205,440
RED_DATA (527).jpg,Ripe,297,902,335,912
GREEN_DATA (138).jpg,Ripe,654,704,429,469
BLACK_DATA (217).jpg,Rotten,556,716,335,513
GREEN_DATA (776).jpg,Unripe,189,686,152,594
RED_DATA (270).jpg,Ripe,177,551,149,494
GREEN_DATA (373).jpg,Unripe,394,471,225,299
GREEN_DATA (770).jpg,Unripe,291,515,320,595
BLACK_DATA (48).jpg,Rotten,94,259,294,459
BLACK_DATA (570).jpg,Rotten,252,322,329,394
BLACK_DATA (276).jpg,Rotten,339,479,480,612
RED_DATA (678).jpg,Ripe,907,1215,317,667
GREEN_DATA (412).jpg,Unripe,269,369,435,547
BLACK_DATA (768).jpg,Rotten,365,457,317,393
GREEN_DATA (721).jpg,Unripe,234,432,344,551
BLACK_DATA (715).jpg,Rotten,60,957,384,679
RED_DATA (625).jpg,Ripe,632,1004,370,697
RED_DATA (17).jpg,Ripe,516,721,242,467
RED_DATA (568).jpg,Ripe,744,1145,330,690
RED_DATA (642).jpg,Ripe,40,452,467,880
RED_DATA (331).jpg,Ripe,182,407,267,457
BLACK_DATA (102).jpg,Rotten,186,267,168,225
BLACK_DATA (641).jpg,Rotten,731,921,257,415
BLACK_DATA (818).jpg,Rotten,472,505,461,487
RED_DATA (628).jpg,Ripe,6,254,407,693
GREEN_DATA (449).jpg,Ripe,470,618,313,457
GREEN_DATA (263).jpg,Unripe,336,426,314,418
RED_DATA (218).jpg,Ripe,102,504,416,678
BLACK_DATA (402).jpg,Rotten,79,407,214,499
BLACK_DATA (121).jpg,Rotten,204,564,267,637
GREEN_DATA (764).jpg,Unripe,429,586,294,474
BLACK_DATA (102).jpg,Rotten,849,915,120,181
GREEN_DATA (237).jpg,Ripe,29,147,182,279
GREEN_DATA (214).jpg,Unripe,357,457,292,374
GREEN_DATA (520).jpg,Unripe,419,561,219,382
GREEN_DATA (502).jpg,Ripe,249,566,179,532
RED_DATA (238).jpg,Ripe,162,456,457,781
GREEN_DATA (593).jpg,Unripe,262,736,162,547
RED_DATA (849).jpg,Ripe,272,705,168,611
RED_DATA (19).jpg,Ripe,193,432,182,439
RED_DATA (215).jpg,Ripe,112,566,152,592
RED_DATA (647).jpg,Ripe,129,425,204,542
BLACK_DATA (382).jpg,Rotten,344,656,225,560
GREEN_DATA (335).jpg,Unripe,170,286,218,314
BLACK_DATA (828).jpg,Rotten,194,244,528,578
BLACK_DATA (136).jpg,Rotten,687,922,1,192
BLACK_DATA (95).jpg,Rotten,487,610,160,266
BLACK_DATA (162).jpg,Rotten,847,904,396,435
BLACK_DATA (669).jpg,Rotten,934,1019,134,264
BLACK_DATA (789).jpg,Rotten,408,693,522,765
RED_DATA (654).jpg,Ripe,622,839,195,407
BLACK_DATA (260).jpg,Rotten,531,639,400,545
GREEN_DATA (488).jpg,Unripe,535,747,289,462
BLACK_DATA (828).jpg,Rotten,705,775,480,559
BLACK_DATA (99).jpg,Rotten,57,142,314,381
RED_DATA (915).jpg,Ripe,117,916,172,977
BLACK_DATA (292).jpg,Rotten,204,343,425,554
RED_DATA (732).jpg,Ripe,312,694,722,1094
BLACK_DATA (172).jpg,Rotten,637,705,500,545
RED_DATA (627).jpg,Ripe,122,415,210,470
BLACK_DATA (96).jpg,Rotten,807,952,111,244
BLACK_DATA (865).jpg,Rotten,481,498,387,404
GREEN_DATA (273).jpg,Unripe,463,569,295,415
BLACK_DATA (206).jpg,Rotten,788,918,30,167
RED_DATA (309).jpg,Ripe,410,571,463,614
BLACK_DATA (115).jpg,Rotten,167,417,84,304
GREEN_DATA (455).jpg,Unripe,78,172,349,425
RED_DATA (432).jpg,Ripe,102,540,122,539
GREEN_DATA (701).jpg,Unripe,507,754,282,534
GREEN_DATA (803).jpg,Unripe,579,814,626,821
RED_DATA (109).jpg,Ripe,479,756,508,790
BLACK_DATA (865).jpg,Rotten,787,821,536,559
BLACK_DATA (516).jpg,Rotten,324,431,76,189
GREEN_DATA (765).jpg,Unripe,394,571,242,403
GREEN_DATA (455).jpg,Unripe,37,113,300,375
GREEN_DATA (610).jpg,Unripe,526,814,87,362
BLACK_DATA (458).jpg,Rotten,357,479,320,435
RED_DATA (230).jpg,Ripe,299,839,137,715
BLACK_DATA (684).jpg,Rotten,247,721,348,640
GREEN_DATA (846).jpg,Unripe,354,609,347,584
RED_DATA (541).jpg,Ripe,317,490,555,780
RED_DATA (140).jpg,Ripe,257,312,152,207
BLACK_DATA (439).jpg,Rotten,641,811,492,682
RED_DATA (400).jpg,Ripe,752,1067,324,619
BLACK_DATA (819).jpg,Rotten,457,599,305,455
GREEN_DATA (326).jpg,Unripe,597,881,83,324
RED_DATA (652).jpg,Ripe,210,430,747,1052
GREEN_DATA (838).jpg,Unripe,215,370,669,821
GREEN_DATA (447).jpg,Unripe,62,277,482,689
RED_DATA (162).jpg,Ripe,292,691,115,513
GREEN_DATA (610).jpg,Unripe,277,563,367,583
GREEN_DATA (362).jpg,Unripe,119,176,188,243
GREEN_DATA (837).jpg,Unripe,177,424,374,624
GREEN_DATA (388).jpg,Unripe,626,874,209,442
GREEN_DATA (351).jpg,Unripe,74,350,203,509
GREEN_DATA (420).jpg,Unripe,455,591,233,358
RED_DATA (529).jpg,Ripe,737,982,44,344
BLACK_DATA (533).jpg,Rotten,332,412,219,284
BLACK_DATA (343).jpg,Rotten,689,845,206,366
BLACK_DATA (133).jpg,Rotten,139,257,396,507
BLACK_DATA (509).jpg,Rotten,651,994,220,470
GREEN_DATA (782).jpg,Unripe,801,924,557,666
GREEN_DATA (902).jpg,Unripe,270,412,731,899
GREEN_DATA (347).jpg,Ripe,611,754,429,592
GREEN_DATA (523).jpg,Ripe,489,689,189,394
BLACK_DATA (729).jpg,Rotten,898,988,346,432
RED_DATA (952).jpg,Ripe,492,874,400,797
RED_DATA (195).jpg,Ripe,292,819,127,680
RED_DATA (589).jpg,Ripe,665,907,227,475
GREEN_DATA (24).jpg,Ripe,477,547,462,540
GREEN_DATA (663).jpg,Unripe,232,467,280,529
RED_DATA (336).jpg,Ripe,615,679,257,328
BLACK_DATA (78).jpg,Rotten,536,679,433,574
BLACK_DATA (226).jpg,Rotten,227,309,527,602
RED_DATA (563).jpg,Ripe,987,1200,492,778
BLACK_DATA (530).jpg,Rotten,23,260,308,547
GREEN_DATA (575).jpg,Unripe,312,544,237,506
GREEN_DATA (315).jpg,Unripe,315,439,440,561
RED_DATA (873).jpg,Ripe,174,884,159,802
BLACK_DATA (581).jpg,Rotten,781,1014,225,495
GREEN_DATA (778).jpg,Unripe,802,1005,296,460
BLACK_DATA (833).jpg,Rotten,462,518,231,276
GREEN_DATA (127).jpg,Unripe,331,551,253,457
RED_DATA (173).jpg,Unripe,134,269,559,654
BLACK_DATA (688).jpg,Rotten,127,706,222,665
GREEN_DATA (348).jpg,Unripe,583,714,436,572
BLACK_DATA (700).jpg,Rotten,224,531,240,548
RED_DATA (158).jpg,Ripe,9,184,562,755
BLACK_DATA (478).jpg,Rotten,213,707,91,619
GREEN_DATA (287).jpg,Unripe,515,621,138,245
BLACK_DATA (581).jpg,Rotten,494,776,477,685
GREEN_DATA (807).jpg,Unripe,0,130,140,310
GREEN_DATA (469).jpg,Ripe,401,568,278,436
GREEN_DATA (247).jpg,Ripe,469,641,245,420
RED_DATA (564).jpg,Ripe,235,527,529,844
RED_DATA (147).jpg,Ripe,324,631,75,357
BLACK_DATA (372).jpg,Rotten,556,816,325,572
BLACK_DATA (31).jpg,Rotten,504,661,277,412
RED_DATA (312).jpg,Ripe,861,1009,49,317
GREEN_DATA (686).jpg,Unripe,398,679,96,375
GREEN_DATA (614).jpg,Unripe,434,634,227,422
RED_DATA (565).jpg,Ripe,444,660,348,581
RED_DATA (598).jpg,Ripe,135,518,650,1119
GREEN_DATA (226).jpg,Unripe,463,610,263,392
GREEN_DATA (438).jpg,Unripe,332,487,292,499
BLACK_DATA (16).jpg,Rotten,831,880,379,427
RED_DATA (202).jpg,Ripe,409,643,405,548
GREEN_DATA (861).jpg,Unripe,284,576,187,507
RED_DATA (323).jpg,Ripe,719,939,75,217
RED_DATA (190).jpg,Ripe,74,484,215,615
BLACK_DATA (136).jpg,Rotten,175,337,104,249
RED_DATA (699).jpg,Ripe,385,820,357,782
RED_DATA (957).jpg,Ripe,342,701,224,597
GREEN_DATA (200).jpg,Ripe,347,472,147,299
BLACK_DATA (522).jpg,Rotten,170,355,241,390
RED_DATA (336).jpg,Ripe,787,880,527,625
RED_DATA (674).jpg,Ripe,645,890,558,800
GREEN_DATA (635).jpg,Unripe,245,517,636,916
GREEN_DATA (232).jpg,Unripe,279,534,332,585
RED_DATA (836).jpg,Ripe,354,899,230,713
RED_DATA (489).jpg,Ripe,633,886,88,331
BLACK_DATA (299).jpg,Rotten,264,468,252,452
RED_DATA (354).jpg,Unripe,135,292,219,348
GREEN_DATA (276).jpg,Unripe,356,560,198,404
GREEN_DATA (333).jpg,Unripe,586,896,260,520
RED_DATA (763).jpg,Ripe,342,912,280,890
GREEN_DATA (282).jpg,Unripe,327,459,124,264
BLACK_DATA (78).jpg,Rotten,445,535,476,584
BLACK_DATA (153).jpg,Rotten,190,240,478,523
RED_DATA (682).jpg,Ripe,864,1122,310,583
RED_DATA (688).jpg,Ripe,542,944,382,810
GREEN_DATA (347).jpg,Ripe,639,775,240,374
RED_DATA (173).jpg,Unripe,519,618,820,925
RED_DATA (225).jpg,Ripe,187,297,427,577
GREEN_DATA (501).jpg,Unripe,132,434,319,639
GREEN_DATA (728).jpg,Unripe,145,412,232,442
RED_DATA (697).jpg,Ripe,777,1022,440,688
GREEN_DATA (461).jpg,Unripe,494,551,154,208
BLACK_DATA (370).jpg,Rotten,427,756,282,595
BLACK_DATA (712).jpg,Rotten,504,597,621,713
RED_DATA (611).jpg,Ripe,183,413,199,466
BLACK_DATA (102).jpg,Rotten,196,268,267,336
RED_DATA (638).jpg,Ripe,919,1204,412,738
GREEN_DATA (725).jpg,Unripe,193,446,518,745
RED_DATA (359).jpg,Ripe,797,1165,192,630
RED_DATA (635).jpg,Ripe,664,957,264,594
GREEN_DATA (293).jpg,Unripe,694,760,275,351
GREEN_DATA (772).jpg,Unripe,469,761,75,357
GREEN_DATA (751).jpg,Unripe,87,561,65,570
BLACK_DATA (226).jpg,Rotten,430,486,95,157
GREEN_DATA (531).jpg,Unripe,304,365,278,330
RED_DATA (142).jpg,Ripe,112,412,217,512
BLACK_DATA (359).jpg,Rotten,127,621,164,547
GREEN_DATA (3).jpg,Unripe,609,921,315,627
GREEN_DATA (34).jpg,Unripe,724,896,530,715
RED_DATA (150).jpg,Ripe,192,452,92,354
RED_DATA (615).jpg,Ripe,597,885,315,617
RED_DATA (160).jpg,Ripe,766,929,77,262
GREEN_DATA (800).jpg,Unripe,480,674,177,409
GREEN_DATA (266).jpg,Unripe,364,586,257,522
GREEN_DATA (657).jpg,Unripe,501,668,241,432
RED_DATA (461).jpg,Ripe,855,1077,449,716
GREEN_DATA (879).jpg,Unripe,267,539,252,554
RED_DATA (635).jpg,Ripe,465,755,539,881
GREEN_DATA (185).jpg,Ripe,352,721,110,490
GREEN_DATA (330).jpg,Ripe,477,601,446,584
GREEN_DATA (644).jpg,Unripe,284,484,404,587
RED_DATA (551).jpg,Ripe,662,1092,580,928
RED_DATA (893).jpg,Ripe,119,909,187,935
GREEN_DATA (462).jpg,Unripe,510,585,407,485
GREEN_DATA (796).jpg,Unripe,152,639,97,557
GREEN_DATA (439).jpg,Unripe,152,229,165,228
BLACK_DATA (810).jpg,Rotten,24,222,584,766
RED_DATA (91).jpg,Ripe,574,729,267,445
BLACK_DATA (216).jpg,Rotten,730,799,460,522
BLACK_DATA (277).jpg,Rotten,379,428,184,239
BLACK_DATA (516).jpg,Rotten,267,394,492,622
GREEN_DATA (706).jpg,Unripe,174,407,282,479
RED_DATA (647).jpg,Ripe,1177,1517,477,954
GREEN_DATA (529).jpg,Unripe,463,563,385,470
GREEN_DATA (495).jpg,Ripe,380,530,589,764
GREEN_DATA (613).jpg,Unripe,230,548,649,931
RED_DATA (619).jpg,Ripe,969,1280,380,675
BLACK_DATA (511).jpg,Rotten,599,957,234,546
RED_DATA (590).jpg,Ripe,582,889,410,723
RED_DATA (310).jpg,Ripe,269,373,423,497
RED_DATA (329).jpg,Ripe,681,866,423,566
RED_DATA (353).jpg,Ripe,57,303,89,306
GREEN_DATA (399).jpg,Unripe,422,642,232,464
GREEN_DATA (5).jpg,Ripe,157,524,89,407
BLACK_DATA (101).jpg,Rotten,734,825,332,417
BLACK_DATA (449).jpg,Rotten,469,846,192,529
GREEN_DATA (851).jpg,Unripe,449,679,100,340
BLACK_DATA (658).jpg,Rotten,69,140,255,315
GREEN_DATA (718).jpg,Unripe,30,245,177,367
RED_DATA (606).jpg,Ripe,67,305,512,830
BLACK_DATA (624).jpg,Rotten,647,996,158,490
RED_DATA (101).jpg,Ripe,591,891,132,424
RED_DATA (781).jpg,Ripe,329,669,154,492
RED_DATA (659).jpg,Ripe,740,932,302,558
GREEN_DATA (607).jpg,Unripe,247,544,229,494
BLACK_DATA (811).jpg,Rotten,569,634,247,305
RED_DATA (492).jpg,Ripe,312,494,333,561
GREEN_DATA (499).jpg,Unripe,424,619,194,379
RED_DATA (323).jpg,Unripe,801,1028,147,417
RED_DATA (46).jpg,Ripe,297,566,222,472
BLACK_DATA (273).jpg,Rotten,359,457,540,625
GREEN_DATA (578).jpg,Ripe,497,909,207,595
GREEN_DATA (659).jpg,Unripe,409,706,387,627
BLACK_DATA (549).jpg,Rotten,480,525,263,304
GREEN_DATA (582).jpg,Unripe,467,696,377,607
BLACK_DATA (137).jpg,Rotten,362,556,187,389
GREEN_DATA (857).jpg,Unripe,735,902,96,258
GREEN_DATA (177).jpg,Unripe,362,539,267,457
GREEN_DATA (604).jpg,Unripe,158,332,834,967
RED_DATA (635).jpg,Ripe,7,92,619,971
BLACK_DATA (679).jpg,Rotten,3,245,358,641
BLACK_DATA (835).jpg,Rotten,770,787,530,550
BLACK_DATA (98).jpg,Rotten,250,368,608,677
BLACK_DATA (861).jpg,Rotten,309,674,147,482
BLACK_DATA (84).jpg,Rotten,449,766,317,610
BLACK_DATA (808).jpg,Rotten,330,612,431,690
RED_DATA (433).jpg,Ripe,519,974,107,543
GREEN_DATA (290).jpg,Ripe,464,621,257,454
GREEN_DATA (335).jpg,Unripe,508,608,299,401
GREEN_DATA (710).jpg,Unripe,297,521,142,342
BLACK_DATA (353).jpg,Rotten,419,614,255,460
RED_DATA (392).jpg,Ripe,600,1100,262,690
BLACK_DATA (39).jpg,Rotten,852,1021,227,439
GREEN_DATA (598).jpg,Unripe,132,302,397,529
BLACK_DATA (42).jpg,Rotten,684,871,230,425
GREEN_DATA (568).jpg,Unripe,816,976,450,592
RED_DATA (537).jpg,Ripe,247,797,305,778
RED_DATA (736).jpg,Ripe,154,816,139,724
GREEN_DATA (633).jpg,Unripe,7,127,82,314
GREEN_DATA (729).jpg,Unripe,227,427,155,382
RED_DATA (582).jpg,Ripe,503,780,626,861
GREEN_DATA (412).jpg,Unripe,679,779,35,152
BLACK_DATA (134).jpg,Rotten,985,1012,314,348
RED_DATA (847).jpg,Ripe,109,924,117,842
GREEN_DATA (389).jpg,Unripe,100,320,261,467
BLACK_DATA (101).jpg,Rotten,579,675,220,287
RED_DATA (218).jpg,Ripe,844,1021,396,676
RED_DATA (320).jpg,Ripe,586,799,254,457
